shapeID,shapeName,mapping_method,geographic_grid_cells,elevation_mean_m,elevation_max_m,terrain_relief_mean_m,terrain_relief_max_m,slope_mean_degrees,slope_max_degrees,distance_to_coast_min_km,distance_to_coast_mean_km,coastal_fraction_25km,coastal_fraction_50km,coastal_fraction_75km,coastal_fraction_100km,coastal_fraction_150km,orographic_cell_fraction,coastal_orographic_fraction,dominant_geographic_regime_code,coastal_district_75km,orographic_district,dominant_geographic_regime
76128533B66612397499770,Bahraich,contained_grid,7,126.84048,182.0,15.73095,33.44667,0.040585157,0.10311028,826.5519,865.8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B66682530790248,Kamrup,contained_grid,5,225.54355,1727.0,414.65643,936.5367,0.6435005,1.2841803,242.52007,279.8516,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2,False,True,Interior orographic
76128533B66719908763317,Kolhapur,contained_grid,9,652.59283,1004.0,269.07385,330.43335,0.29524752,0.6817231,44.820187,74.25656,0.0,0.1111111111111111,0.5555555555555556,0.8888888888888888,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B66790149147330,Samastipur,contained_grid,4,47.04028,58.0,5.4597216,6.865555,0.007804486,0.009034328,399.1504,419.4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B66815680293072,Kamjong,contained_grid,3,1046.9248,2583.0,982.7419,1203.2611,0.93135834,1.3604484,342.49783,361.43384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B668165975951,Barwani,contained_grid,8,341.2072,1053.0,331.9178,661.3778,0.19401547,0.29239005,141.7281,188.29955,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0,False,False,Interior plain
76128533B66825707357376,Churu,contained_grid,22,267.26047,377.0,25.875908,50.97223,0.06067753,0.094501235,607.4554,687.94635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67004768724668,Jhabua,contained_grid,5,389.1709,558.0,105.82912,133.97556,0.14440577,0.1805283,168.64407,193.50745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67005208112053,Dehradun,contained_grid,4,1270.1709,2883.0,962.0791,1188.8933,1.2035635,1.527005,1006.75446,1030.8866,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B67018657649043,Raigarh,contained_grid,9,382.33237,1158.0,259.1121,447.90112,0.2066662,0.490437,279.202,324.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67044589012853,Khowai,contained_grid,2,110.18445,372.0,219.81555,275.05444,0.10244264,0.103869654,95.87478,105.61806,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0,False,False,Interior plain
76128533B67054925852429,Jagtial,contained_grid,4,275.9625,563.0,176.5375,223.82222,0.157213,0.1873015,353.77213,371.48413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67210465807627,Wokha,contained_grid,3,347.78555,1298.0,753.5478,934.5933,1.009193,1.225073,420.8856,451.98743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B67326016655833,Mumbai Suburban,nearest_grid,1,41.965557,391.0,349.03445,349.03445,0.08270087,0.08270087,0.009455531,0.009455531,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B67530641452031,Gonda,contained_grid,7,102.81301,126.0,11.472697,23.108887,0.013355556,0.01747346,735.2224,774.8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67580812983244,Gurgaon,contained_grid,2,232.57056,307.0,70.92944,76.93889,0.046902016,0.056457918,755.99976,774.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B67639510673366,East District,contained_grid,2,1798.3838,4356.0,1941.1162,2069.3022,2.5142837,3.3709812,435.90524,441.07242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B67748245133340,South Tripura,contained_grid,1,37.74889,109.0,71.251114,71.251114,0.08313191,0.08313191,37.698647,37.698647,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B68195849750399,Kupwara,contained_grid,4,2614.6877,4565.0,1346.5623,1442.1699,1.3864772,2.089867,1220.9175,1246.2585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B6828791241172,Lohit,contained_grid,2,1462.8177,3420.0,1952.1823,2398.1167,2.8644712,3.0086503,726.5991,728.4231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B68379889579232,West,nearest_grid,1,215.66888,223.0,7.3311157,7.3311157,0.0058653606,0.0058653606,815.5891,815.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B68554447699730,Bareilly,contained_grid,5,174.586,203.0,10.414004,12.880005,0.028325353,0.05724116,907.0782,933.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B6884509901047,Subarnapur,contained_grid,4,149.32138,443.0,188.17862,297.86667,0.06788027,0.12776162,186.19337,200.71298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B68984344044805,Ghaziabad,contained_grid,1,214.88,225.0,10.119995,10.119995,0.021728108,0.021728108,841.35895,841.35895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B69412164931619,Bundi,contained_grid,9,283.85495,546.0,151.81172,223.12889,0.10339966,0.20645645,415.74734,458.27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B69417260894674,Chhota Udaipur,contained_grid,6,172.33112,643.0,277.66888,407.20667,0.25723788,0.48507592,68.22473,91.12748,0.0,0.0,0.16666666666666666,0.6666666666666666,1.0,0.0,0.0,0,True,False,Interior plain
76128533B69438085511257,Anand,contained_grid,4,22.064167,52.0,13.685833,15.026667,0.032142416,0.035944052,0.55049765,17.444511,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B69481535535995,Khargone (West Nimar),contained_grid,10,332.64767,898.0,229.85233,515.4733,0.2307307,0.42251644,241.24518,268.319,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,False,False,Interior plain
76128533B69536039643660,Sonipat,contained_grid,2,225.65222,235.0,6.8477783,8.378891,0.013931846,0.014437717,839.3543,845.68945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B69844709752120,Chamoli,contained_grid,12,3635.3545,7409.0,1914.2289,2736.0466,2.0338655,3.5768645,1051.6149,1115.0011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B70021405538438,Buldana,contained_grid,16,440.35153,729.0,117.21097,375.9289,0.19173636,0.36810976,313.1305,354.7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B70185077694103,East Jaintia Hills,contained_grid,3,896.10034,1669.0,634.56635,765.04443,0.85266143,1.275725,241.05705,258.19998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B70210707786180,Lawngtlai,contained_grid,3,491.56815,1961.0,765.09845,1172.4667,0.7797541,0.88562065,85.74208,96.46975,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,2,False,True,Interior orographic
76128533B70315194619807,Hojai,contained_grid,1,88.21111,165.0,76.78889,76.78889,0.13026066,0.13026066,351.6749,351.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B70554191137208,Jhajjar,contained_grid,3,218.46593,238.0,13.534073,19.070007,0.023580007,0.038107432,767.8087,783.6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B70570208114113,Ribhoi,contained_grid,3,554.36005,1346.0,427.63998,462.08334,0.8877371,0.9669586,271.5102,283.85843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B70576899889534,Dohad,contained_grid,5,261.7429,475.0,127.657104,169.92111,0.15943809,0.20655812,121.481125,142.22299,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,False,False,Interior plain
76128533B70646408240587,Chhindwara,contained_grid,15,658.3699,1149.0,204.69682,509.86444,0.2599993,0.43855777,546.85236,585.284,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0,False,False,Interior plain
76128533B70759200975708,Kalahandi,contained_grid,11,366.77454,1098.0,411.95273,598.9055,0.33365235,0.62567884,158.34293,185.77611,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0,False,True,Interior plain
76128533B70842759816811,Cuttack,contained_grid,7,78.94143,651.0,219.20143,470.43,0.08512189,0.15682338,19.562067,53.193134,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B70974512658911,Virudhunagar,contained_grid,5,170.42822,1733.0,329.9718,1251.0701,0.36312288,1.1013858,48.11152,73.43286,0.0,0.2,0.6,0.8,1.0,0.2,0.0,1,True,False,Coastal plain
76128533B71056110198347,Medchal,nearest_grid,1,558.82666,623.0,64.17334,64.17334,0.08665897,0.08665897,272.21466,272.21466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71088079535368,Palwal,contained_grid,3,194.29964,307.0,41.700367,103.98555,0.04637495,0.07410802,759.7503,772.0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B7124697440629,Fatehpur,contained_grid,7,112.65429,126.0,7.7742844,9.726669,0.009199529,0.020171572,729.99176,790.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71254158898830,Pherzawl,contained_grid,2,534.0389,1456.0,743.4611,746.6556,0.8260949,0.8348688,229.92604,239.02838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B71271011331008,Khandwa (East Nimar),contained_grid,10,303.84467,642.0,89.655334,215.85999,0.089532934,0.13996373,317.65018,349.5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71353370080255,North West,contained_grid,1,215.66888,223.0,7.3311157,7.3311157,0.0058653606,0.0058653606,815.5891,815.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71380851181380,Pune,contained_grid,19,648.22546,1301.0,297.51132,591.5111,0.20545182,0.6017554,50.6558,105.68848,0.0,0.0,0.3157894736842105,0.5789473684210527,0.8421052631578947,0.10526315789473684,0.05263157894736842,0,True,False,Interior plain
76128533B71390118115414,Nadia,contained_grid,6,13.975555,26.0,8.857778,13.76,0.005825503,0.009716787,85.40724,131.46075,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0,False,False,Interior plain
76128533B71439508543442,Ranchi,contained_grid,8,531.61804,956.0,217.75694,462.75446,0.24415106,0.43146417,213.19858,264.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71485440235524,Visakhapatnam,contained_grid,16,495.21902,1521.0,548.5935,842.0611,0.6273593,1.2525948,2.063251,53.97145,0.1875,0.5,0.75,0.875,1.0,0.625,0.5,3,True,True,Coastal orographic
76128533B7157007143985,Uttar Dinajpur,contained_grid,5,43.347557,77.0,9.052444,13.004444,0.02145796,0.03870657,298.7072,334.69815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71714250401862,Dhamtari,contained_grid,6,373.88205,716.0,95.11796,230.23001,0.13293663,0.22967973,293.2161,338.04312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71824979235503,Madurai,contained_grid,5,201.49222,1176.0,566.3078,937.7878,0.34440884,0.49070022,85.70886,102.21105,0.0,0.0,0.0,0.4,1.0,0.8,0.0,2,False,True,Interior orographic
76128533B72079972234594,Ganganagar,contained_grid,15,167.68889,214.0,14.911113,39.99556,0.023418913,0.055079516,663.89246,747.8067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B72109128179340,Kadapa(YSR),contained_grid,22,280.81345,950.0,375.1411,594.30334,0.20719199,0.49759823,85.602615,144.71622,0.0,0.0,0.0,0.13636363636363635,0.5909090909090909,0.18181818181818182,0.0,0,False,False,Interior plain
76128533B72485933575946,East,nearest_grid,1,212.87666,250.0,37.123337,37.123337,0.009841178,0.009841178,828.20355,828.20355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B72507508533064,Kolkata,nearest_grid,1,6.2544446,16.0,9.745556,9.745556,0.004496388,0.004496388,32.78356,32.78356,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B72541188260561,Guntur,contained_grid,15,93.377846,600.0,170.62215,309.55334,0.10561474,0.25936392,11.315944,71.58965,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.7333333333333333,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B72829420975835,Jogulamba,contained_grid,4,334.79498,453.0,68.955,100.26001,0.051723126,0.05864709,234.85866,264.53326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B7291413308870,Fazilka,contained_grid,6,182.7137,195.0,7.119629,10.149994,0.018165706,0.023524228,828.8495,859.02295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B73736605657091,Bemetra,contained_grid,3,284.5826,332.0,27.750742,34.618896,0.064378746,0.11839474,420.62393,437.52597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B73769926250842,Ballia,contained_grid,4,61.324165,71.0,5.9258337,6.6100006,0.010119932,0.01146933,498.2686,525.09644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B73809971322123,Dausa,contained_grid,6,295.05594,569.0,175.61073,266.6311,0.074297294,0.097776465,569.2079,615.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B73854359719990,Gajapati,contained_grid,5,569.0111,1397.0,588.7889,778.7211,0.47743797,0.6588307,38.098907,59.237385,0.0,0.2,0.8,1.0,1.0,0.6,0.6,3,True,True,Coastal orographic
76128533B73925919155567,Azamgarh,contained_grid,7,81.576035,91.0,4.2811117,5.1033325,0.009558878,0.011192576,607.9849,632.4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74057284038879,Rae Bareli,contained_grid,6,114.0313,125.0,5.8020363,6.5611115,0.009571256,0.013908838,745.78156,785.46515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74319098136622,Belgaum,contained_grid,17,648.7798,987.0,164.8085,302.69,0.12656733,0.3318003,58.304367,116.96972,0.0,0.0,0.11764705882352941,0.35294117647058826,0.8235294117647058,0.0,0.0,0,True,False,Interior plain
76128533B74381554567803,Devbhumi Dwarka,contained_grid,7,31.54635,234.0,65.31079,158.88666,0.05654766,0.11319677,2.516325,13.506338,0.8571428571428571,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B74447895476194,Kota,contained_grid,8,277.6214,511.0,72.87861,161.18,0.098994955,0.20014931,411.50085,459.97974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74482494441458,Bargarh,contained_grid,8,231.37138,957.0,366.8786,665.67554,0.09973375,0.14926146,223.57925,253.96065,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,False,True,Interior plain
76128533B74859418903113,Thane,contained_grid,5,120.75244,1117.0,638.04755,918.8489,0.39721832,0.77242786,0.009455531,31.59842,0.4,0.8,1.0,1.0,1.0,0.8,0.8,3,True,True,Coastal orographic
76128533B74887942950962,Vikarabad,contained_grid,5,560.8998,716.0,108.30022,168.04333,0.09917013,0.20345147,294.63776,321.71942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74917207853309,Almora,contained_grid,5,1468.2292,2580.0,814.5707,1003.79004,0.6425336,1.13275,1024.1742,1039.1432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B74938989340684,Bara Banki,contained_grid,5,114.96977,130.0,8.030223,11.868889,0.0149273,0.021947255,795.09564,819.9652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74958462315105,Pulwama,contained_grid,1,1975.5734,3991.0,2015.4266,2015.4266,2.028382,2.028382,1238.798,1238.798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B74961596993088,Sheohar,contained_grid,1,65.55889,72.0,6.4411087,6.4411087,0.017457683,0.017457683,518.1947,518.1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B74992405432705,Rajkot,contained_grid,10,141.1919,327.0,75.10811,168.77556,0.07624994,0.1183361,54.652393,82.606674,0.0,0.0,0.3,0.8,1.0,0.0,0.0,0,True,False,Interior plain
76128533B75110579117636,Dharwad,contained_grid,4,623.4339,747.0,83.3161,129.98999,0.09646355,0.16604924,91.315636,110.38087,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0,False,False,Interior plain
76128533B75262864015847,Una,contained_grid,2,508.74722,957.0,409.25278,418.25,0.43327314,0.48096704,1062.6038,1072.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B75359793481950,Lahul & Spiti,contained_grid,18,4815.1187,6379.0,1173.5483,1858.0024,0.8455442,2.308001,1177.0201,1209.0542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B7545062765383,Sambhal,contained_grid,4,192.79028,215.0,9.459724,11.117783,0.023060799,0.028012278,857.0204,881.8414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B75519739609062,Ernakulam,contained_grid,5,162.81822,1187.0,425.98178,697.56665,0.63831097,1.4085008,1.2936068,29.371576,0.4,0.8,1.0,1.0,1.0,0.6,0.6,3,True,True,Coastal orographic
76128533B75529869544465,Giridih,contained_grid,7,310.68826,1224.0,313.59744,907.79443,0.12834845,0.2641384,239.65419,275.7208,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0,False,True,Interior plain
76128533B75548370501185,Ashoknagar,contained_grid,6,456.00296,531.0,48.330368,78.609985,0.077136904,0.12306301,521.6067,553.82733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B75696328527555,Thrissur,contained_grid,2,27.012222,493.0,331.4878,451.02335,0.20869169,0.28066584,1.6321051,10.99223,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B75922461866405,Barmer,contained_grid,40,156.04625,815.0,108.05375,603.20667,0.095567726,0.1592709,193.49359,302.96564,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0,False,False,Interior plain
76128533B76058958071350,Upper Siang,contained_grid,11,2151.5693,5312.0,1573.2488,2092.9033,1.8757043,2.9970684,682.43195,712.5226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B7606365706860,Gandhinagar,contained_grid,3,88.155556,140.0,25.844442,27.011108,0.07184431,0.080496624,96.89883,109.42733,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0,False,False,Interior plain
76128533B76129461078086,East Kameng,contained_grid,6,2426.1587,6916.0,1789.1747,2565.2312,2.4089098,4.177234,475.14426,493.53772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B7622369120497,Varanasi,contained_grid,4,80.30444,88.0,5.4455566,6.6477814,0.04781947,0.088155165,580.67737,597.8804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B76286653784168,Gondiya,contained_grid,8,308.92,668.0,179.57999,333.7022,0.0853885,0.17184313,450.67468,487.85367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B7643504807381,Kanshiram Nagar,contained_grid,3,168.14703,182.0,7.852961,9.681107,0.018284349,0.021688988,816.7281,833.98553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B76479861129777,Kheri,contained_grid,10,148.70923,200.0,18.490778,33.839996,0.038617875,0.15823163,881.485,947.7455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B76927648517269,Bangalore,contained_grid,3,846.68555,972.0,107.647766,171.67444,0.124401726,0.2140545,243.08418,247.38853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B77134386587213,North Tripura,contained_grid,2,232.94112,811.0,542.05884,559.97,0.31160295,0.3452517,119.84883,130.86621,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,False,True,Interior orographic
76128533B77191913035963,Neemuch,contained_grid,6,465.60983,592.0,97.22351,145.69888,0.045084536,0.077136554,305.10287,340.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B77336742344288,Mamit,contained_grid,3,416.68335,1306.0,687.3167,829.56335,0.4616382,0.56393874,120.75985,138.31587,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2,False,True,Interior orographic
76128533B77537928419507,Shimla,contained_grid,9,2390.4019,5410.0,1306.2648,2023.8123,1.4524217,2.5642827,1046.4678,1083.3531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B77719785699048,Nayagarh,contained_grid,6,183.03833,772.0,440.12833,502.52444,0.18261509,0.29990035,21.483557,54.689404,0.16666666666666666,0.5,0.8333333333333334,1.0,1.0,0.16666666666666666,0.0,1,True,False,Coastal plain
76128533B78458325839103,Kalimpong,contained_grid,2,863.41833,2973.0,1636.5815,2064.1177,1.7848756,2.2596748,410.92813,416.41138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B78482805703540,Seoni,contained_grid,13,519.3202,807.0,129.52599,220.70447,0.17007028,0.3063015,583.84247,611.3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B7851306475665,Surendranagar,contained_grid,13,59.48128,290.0,38.74949,126.55333,0.07647253,0.12617844,47.143677,84.921234,0.0,0.07692307692307693,0.3076923076923077,0.7692307692307693,1.0,0.0,0.0,0,True,False,Interior plain
76128533B7879459377699,Ambedkar Nagar,contained_grid,2,89.15611,96.0,5.343891,6.3177795,0.012032561,0.012583482,680.83356,690.3799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B78904410352326,Kaimur (Bhabua),contained_grid,6,187.60777,562.0,144.89223,247.3211,0.19031852,0.31680876,488.96063,513.59955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B78970756356546,Khagaria,contained_grid,2,37.948334,55.0,11.051666,15.959999,0.027400542,0.049337134,355.14883,359.62903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79048012717121,Guna,contained_grid,9,439.62112,540.0,67.267784,93.226654,0.11003576,0.165016,464.66843,500.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79087524886024,Mandla,contained_grid,9,560.44977,874.0,189.88358,262.2322,0.16907749,0.24688187,526.7205,582.01874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79135514077232,Theni,contained_grid,3,573.89777,1769.0,1144.4355,1333.3989,0.6293848,1.0230154,86.01343,106.86596,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,2,False,True,Interior orographic
76128533B79180273895456,Uttara Kannada,contained_grid,13,415.25684,957.0,276.897,541.74225,0.31787077,0.5808826,0.16278659,40.75727,0.3076923076923077,0.6153846153846154,0.9230769230769231,1.0,1.0,0.23076923076923078,0.23076923076923078,1,True,False,Coastal plain
76128533B79263581040575,Ramgarh,contained_grid,2,392.7011,666.0,258.2989,285.94556,0.18501408,0.2562561,247.407,265.02548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79303776608295,Shahdol,contained_grid,8,451.14056,880.0,125.859436,332.38776,0.13902496,0.31149372,521.55505,568.79047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79600797037735,Ramanagara,contained_grid,4,752.3039,1090.0,264.1961,362.63776,0.1990111,0.28485802,206.91754,221.6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79601545186231,Koppal,contained_grid,8,530.46405,708.0,97.03597,175.01111,0.13194251,0.19644211,188.2371,225.67654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B79652855441225,Kathua,contained_grid,5,1129.6855,4196.0,1175.3145,2051.8855,1.7254673,2.5100107,1129.6606,1152.0762,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2,False,True,Interior orographic
76128533B79750857313751,South Garo Hills,contained_grid,2,165.45667,930.0,528.04333,709.2833,0.50332046,0.5705028,179.83327,179.92358,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,False,True,Interior plain
76128533B79784438258239,Etawah,contained_grid,3,140.40741,154.0,9.925929,15.025558,0.012388323,0.019094871,779.95337,787.6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80016894369263,Mewat,contained_grid,3,236.90704,435.0,155.09296,205.64555,0.08789765,0.120968,723.2873,746.00977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80299348876357,Kanpur Dehat,contained_grid,5,132.10379,143.0,6.4962206,10.544449,0.013260506,0.015156349,810.0053,830.12384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80656256583567,Puri,contained_grid,5,9.474,320.0,71.726,298.38666,0.06223794,0.20156318,1.1747891,9.194554,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B80772392204057,Chikkaballapura,contained_grid,5,803.92444,1252.0,310.87555,344.7522,0.22342142,0.28720325,221.53525,243.11343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80916614857890,Gumla,contained_grid,6,700.6202,1077.0,220.8798,349.6222,0.21867765,0.30709693,285.94153,314.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80958502091898,Datia,contained_grid,4,178.23389,269.0,63.26611,87.98778,0.056402296,0.062286153,676.2895,703.24756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B80966996849325,Kannauj,contained_grid,3,139.87222,150.0,7.127777,11.061111,0.012482484,0.016638106,835.60156,855.43585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B81147724102706,Baleshwar,contained_grid,5,28.919556,529.0,239.28044,463.12778,0.10543227,0.17103402,6.62364,19.80811,0.6,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B81419063387740,Shahdara,nearest_grid,1,212.87666,250.0,37.123337,37.123337,0.009841178,0.009841178,828.20355,828.20355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B81607600692021,Panna,contained_grid,9,365.69852,617.0,141.96815,247.81555,0.11733343,0.24822433,687.2025,720.5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
